timestamp,S 3 temperature,S 3 humidity,S 5 temperature,S 5 humidity,S 6 temperature,S 6 humidity,S 8 temperature,S 8 humidity,S 9 temperature,S 9 humidity,S 10 temperature,S 10 humidity,S 12 temperature,S 12 humidity,S 13 temperature,S 13 humidity,S 14 temperature,S 14 humidity,S 16 temperature,S 16 humidity,S 1 temperature,S 1 humidity,S 4 temperature,S 4 humidity,S 7 temperature,S 7 humidity,S 11 temperature,S 11 humidity,S 15 temperature,S 15 humidity,S 2 temperature,S 2 humidity,S 17 temperature,S 17 humidity
2022-04-07 12:22:00,35.4943924,70.28305817,36.23941422,75.65422821,35.96704102,79.8260498,36.50644684,73.5561142,36.42099762,80.98725891,37.31288528,65.62447357,,,,,,,,,35.77744675,71.25353241,,,36.55451202,69.22254944,,,,,35.6305809,77.61959076,,
2022-04-07 12:23:00,35.6759758,77.59670258,36.46372223,82.72220612,36.105896,80.76448059,36.73342514,83.99176025,36.6052475,85.36354828,37.62264252,75.38872528,,,,,,,,,35.9029541,73.4111557,,,36.73876572,78.48783112,,,,,35.83085251,80.68512726,,
2022-04-07 12:24:00,36.01777649,80.26856232,36.81620407,86.12496948,36.34889603,81.1398468,37.01113892,87.83703613,36.91500854,85.85031128,38.01785278,78.36423492,,,,,,,,,36.1753273,71.49614716,,,37.07789612,82.41550446,,,,,36.12458801,81.80361938,,
2022-04-07 12:25:00,36.46906281,77.60128021,37.28351212,86.53543854,36.66132736,75.70915985,37.35026932,89.21492004,37.25413895,81.82955933,38.45845795,80.65766144,,,,,,,,,36.55451202,75.63134003,,,37.58525848,85.02479553,,,,,36.56519318,83.37377167,,
2022-04-07 12:26:00,36.96307373,76.65827179,37.78820419,82.87480164,37.04051208,72.34302521,37.68940353,86.90318298,37.60662079,77.26100922,38.99252319,80.94758606,,,,,,,,,37.02182007,77.43495941,38.22079849,82.6871109,38.10597229,86.35385895,,,,,36.97642517,83.5233078,,
2022-04-07 12:27:00,37.4704361,74.59067535,38.35164261,79.9130249,37.43839264,69.65285492,38.08460999,83.36309052,37.9697876,73.60189056,39.52925873,78.54276276,,,,,,,,,37.56122589,78.87693787,38.86968613,79.65972137,38.70946884,85.18959045,,,,,37.52918243,82.82292175,,
2022-04-07 12:28:00,37.98046875,73.23262024,38.97383118,76.41413116,37.86297226,67.76074219,38.47982025,80.29297638,38.33829117,70.2662735,40.06599426,75.05912781,,,,,,,,,38.11398315,78.64347076,39.50522614,76.2600174,39.34233475,81.68764496,,,,,38.05256653,80.1953125,,
2022-04-07 12:29:00,38.53322601,71.42900848,39.49454498,73.1776886,38.27420425,66.92759705,38.88838196,77.19691467,38.73350143,67.38536835,40.56000519,71.53887177,,,,,,,,,38.68009567,78.42984772,40.09803772,72.91981506,39.96452332,77.94766235,,,,,38.61867523,78.10940552,,
2022-04-07 12:30:00,39.01121521,69.83139038,40.02861023,70.18386841,38.64271164,65.35286713,39.28091812,73.95437622,39.07263184,65.24299622,41.05401611,68.33905792,,,,,,,,,39.27290726,77.16029358,40.63477707,69.92294312,40.54131317,74.03219604,,,,,39.11535645,75.719841,,
2022-04-07 12:31:00,39.49187469,68.03234863,40.54932404,67.8248291,39.01121521,67.11528015,39.6734581,71.52361298,39.39841461,64.08178711,41.46524811,65.4779892,,,,,,,,,39.82833481,75.99908447,41.20088577,68.4855423,41.06202698,70.58975983,,,,,39.62271881,74.24276733,,
