timestamp,S 1 temperature,S 1 humidity,S 2 temperature,S 2 humidity,S 3 temperature,S 3 humidity,S 4 temperature,S 4 humidity,S 5 temperature,S 5 humidity,S 6 temperature,S 6 humidity,S 7 temperature,S 7 humidity,S 8 temperature,S 8 humidity,S 9 temperature,S 9 humidity,S 10 temperature,S 10 humidity,S 11 temperature,S 11 humidity,S 12 temperature,S 12 humidity,S 13 temperature,S 13 humidity,S 14 temperature,S 14 humidity,S 15 temperature,S 15 humidity,S 16 temperature,S 16 humidity,S 17 temperature,S 17 humidity
2022-04-08 13:17:00,34.79743576,81.84024048,34.89624023,75.56877899,34.70931625,79.5925827,35.3341713,86.84672546,34.98168945,88.72510529,34.79209518,82.25223541,35.56916046,88.23071289,35.42229462,89.92904663,35.10452271,85.76333618,35.93766785,94.4136734,,,35.45700836,92.06988525,35.8815918,92.21331787,,,,,37.25680923,68.13153076,38.05256653,72.51239777
2022-04-08 13:18:00,35.00839233,88.84260559,35.05111694,79.78027344,34.90692139,85.01106262,35.61455536,93.05561829,35.29411697,96.70709991,35.07247925,86.38437653,35.82551193,95.68627167,35.67330551,95.64507294,35.30479813,88.20782471,36.36224747,98.7731781,35.92164612,94.75852966,35.82551193,96.24627686,36.30884171,98.06362915,36.29281998,95.31090546,36.30083084,89.84512329,37.33958817,68.90516663,39.32364273,70.31967926
2022-04-08 13:19:00,35.32081985,92.64667511,35.37689972,83.11283875,35.24605179,87.81262207,36.00976563,96.13183594,35.84153366,98.93186951,35.45700836,88.21087646,36.29014969,98.69077301,36.11390686,98.03921509,35.58518219,88.07354736,36.91233826,100.0,36.57053375,99.09361267,36.31952286,98.67551422,36.81620407,99.7756958,37.69474411,100.0,36.75211716,94.42435455,37.52651215,67.01152039,40.51461029,66.0440979
2022-04-08 13:20:00,35.78545761,95.10643005,35.77210617,86.40879059,35.64927292,89.75509644,36.47440338,97.5371933,36.50377655,99.89929199,35.8815918,89.38887787,36.85625839,99.85351563,36.6533165,99.24925232,35.95101929,89.41481781,37.55054474,100.0,37.152668,99.95880127,36.93904114,99.56816864,37.32623672,100.0,38.35965347,100.0,37.20073318,95.9899292,37.75082016,66.35538483,41.54535675,63.08842468
2022-04-08 13:21:00,36.29281998,96.77272034,36.33554459,88.9433136,36.14328384,90.01602173,37.00846863,98.77165222,37.16868973,100.0,36.36224747,88.57862091,37.43305206,100.0,37.11795044,99.0554657,36.34622574,87.89959717,38.2421608,100.0,37.94041443,100.0,37.47577667,99.76043701,37.91905212,100.0,39.02456665,100.0,37.60929108,95.95788574,38.08995056,67.36400604,42.47997284,60.03356934
2022-04-08 13:22:00,36.87228012,97.70046234,36.91500854,89.96566772,36.65064621,88.5358963,37.56122589,99.41252899,37.87098312,100.0,36.87228012,87.55168915,38.04455566,100.0,37.58525848,98.82658386,36.84023666,90.02365112,38.79491806,100.0,38.55191803,100.0,37.80155563,99.24467468,38.6026535,100.0,39.63340378,100.0,38.00450134,94.01235962,38.44510651,66.22415161,43.25703812,57.95529175
2022-04-08 13:23:00,37.47844696,97.74776459,37.4917984,89.65285492,37.12863541,86.51712799,38.09529114,99.55901337,38.40505219,100.0,37.36629105,85.58785248,38.66407394,100.0,38.07926941,98.32913971,37.30487442,89.08522034,39.34500504,100.0,38.9471283,100.0,38.08460999,97.40444183,39.18211746,100.0,40.04463196,100.0,38.41039276,92.23620605,38.81093979,65.40474701,43.99404907,56.56519318
2022-04-08 13:24:00,38.04455566,96.87190247,38.06057739,88.2536087,37.63332748,84.19775391,38.51987457,99.03410339,38.82963181,99.57427216,37.86297226,83.85748291,39.21416092,99.61547089,38.50385284,96.96803284,37.78286362,90.34104156,39.71351242,100.0,39.18478775,100.0,38.3783493,92.80384827,39.73220444,100.0,40.21286392,100.0,38.83230209,89.55672455,39.22217178,62.01266479,44.5334549,54.52811432
2022-04-08 13:25:00,38.5812912,95.02708435,38.5812912,85.95101929,38.12466431,81.64339447,38.94178772,97.22438049,39.21149063,97.95223999,38.35698318,82.07217407,39.73754501,97.17097473,38.94445801,93.13801575,38.30357742,90.59281158,40.06866455,100.0,39.38506317,100.0,38.78957748,88.27649689,40.19951248,100.0,40.35705948,99.63378143,39.18478775,86.30808258,39.56130219,61.16121292,44.93133545,54.06118774
2022-04-08 13:26:00,39.14473343,92.42237091,39.03257751,84.15655518,38.6026535,80.44403839,39.36636734,94.47318268,39.67612839,94.5006485,38.81093979,80.75990295,40.29030228,93.80178833,39.48119354,89.89547729,38.78423691,89.11878967,,,39.60936737,98.83573914,39.17143631,84.46173859,40.61074066,100.0,40.51194,97.97512817,39.51056671,83.50652313,39.92980957,60.15869522,45.21171951,53.52559662
2022-04-08 13:27:00,39.66544724,89.42397308,39.49988556,82.20187378,38.99786377,78.48020172,39.75623703,90.59281158,40.14076614,88.57404327,39.26489639,79.37133026,40.86709213,90.49515533,39.97520447,87.07102966,39.2622261,86.44846344,40.30899429,100.0,39.92179871,96.26917267,39.56664276,81.35347748,41.00862122,98.77622986,40.72556686,94.09933472,39.88975525,81.02845764,40.32501602,61.29243851,45.45471954,52.61005402
2022-04-08 13:28:00,40.14610672,87.50591278,39.89509583,80.16937256,39.41710663,76.40955353,40.13809586,89.21339417,40.64812851,84.49835968,39.70283127,77.88052368,41.40383148,87.46471405,40.42649078,84.03753662,39.71351242,83.77966309,40.90180969,97.87442017,40.21553421,89.76882935,39.91912842,78.72129059,41.36377335,95.44060516,41.04867554,89.24543762,40.22621536,78.97917175,40.66415024,59.27977371,45.65232468,50.94377136
2022-04-08 13:29:00,40.6267662,84.75624084,40.23155594,78.22384644,39.76691818,74.91569519,40.47722626,86.7933197,41.09941101,81.46944427,40.09803772,76.62622833,41.94056702,84.95155334,40.88044739,81.57472992,40.19150162,81.84024048,41.24361038,95.61455536,40.64011765,83.85443115,40.24223709,77.19233704,41.77500534,92.33234406,41.3744545,84.11077881,40.54932404,76.25086212,41.03265381,57.56771088,45.92202759,50.46311188
2022-04-08 13:30:00,41.05134583,82.41092682,40.54398346,76.63538361,40.10604858,73.68886566,40.8297081,85.04310608,41.52132416,78.47562408,40.43984222,75.53520966,42.4212265,81.56557465,41.30502701,79.4552536,40.58670807,80.29297638,41.60944366,90.05722046,41.06469727,80.9155426,40.52529144,75.84344482,42.18356705,88.3985672,41.71358871,80.51117706,40.83237839,74.77378845,41.37178421,55.53520966,46.14900589,49.44228363
2022-04-08 13:31:00,41.45990753,79.93591309,40.84305954,75.24681091,40.44251251,72.52155304,41.1234436,82.65506744,41.84710312,76.99702454,40.76562119,74.41214752,42.84313583,79.4262619,41.68688583,77.48683929,40.98191833,78.51529694,41.99130249,84.97138977,41.45990753,78.42527008,40.78164291,74.94468689,42.5787735,83.74303436,42.02334595,77.11451721,41.04333496,73.61257172,41.68421555,55.30937576,46.3038826,49.49111176
2022-04-08 13:32:00,41.81238937,78.2864151,41.10742188,74.08712769,40.72556686,71.92645264,41.37979889,80.43946075,42.17021561,75.45891571,41.06202698,73.34096527,43.2383461,76.94667053,42.02334595,75.8236084,41.3076973,77.0138092,42.42923737,81.13526917,41.78568649,76.36988068,41.00595093,73.83688354,42.94728088,80.10986328,42.26634598,74.17410278,41.24094009,72.04699707,41.99397278,52.89845276,46.38933563,46.47440338
2022-04-08 13:33:00,42.13817215,76.63385773,41.3076973,73.02662659,40.99259949,71.11314392,41.63080978,78.51529694,42.49332428,74.11001587,41.34508133,72.44373322,43.62020111,74.61356354,42.36514664,74.38010406,41.61478424,75.52758026,42.79507065,78.04837036,42.06607056,74.5220108,41.17418289,72.98085022,43.27038956,77.17097473,42.49065399,71.871521,41.45189667,71.68993378,42.27702713,52.28503799,46.38933563,46.43778229
2022-04-08 13:34:00,42.44792938,74.98588562,41.54535675,72.09124756,41.25963211,70.30289459,41.80170822,76.87342834,42.77370834,72.92897034,41.6281395,71.56938934,43.94598389,72.6039505,42.63218307,73.04798889,41.89784241,74.71884918,43.13420486,75.40856171,42.32242203,72.94880676,41.3744545,72.46356964,43.56946564,75.07896423,42.65888596,70.91172791,41.59075165,70.84764099,42.54405975,51.67925644,46.41603851,47.85686874
2022-04-08 13:35:00,42.6722374,73.24024963,41.73228073,71.29930878,41.44121552,69.15235901,41.96994019,75.52605438,43.00068665,71.77539063,41.84176254,70.60044098,44.24238968,71.09483337,42.88319397,71.96765137,42.14084244,73.61562347,43.43328094,73.07087708,42.58945465,71.77081299,41.51331329,71.80743408,43.79644394,73.58815765,42.81376266,70.22354126,41.73228073,70.18386841,42.81109238,51.1299324,46.47478485,47.55474091
2022-04-08 13:36:00,42.90989685,72.19195557,41.9432373,70.6279068,41.65217209,68.49317169,42.11413574,74.34958649,43.22499466,70.78813171,42.05271912,69.83444214,44.48271942,69.64827728,43.13954544,70.97581482,42.36247635,72.77485657,43.68696213,70.87968445,42.78705978,70.95597839,41.61211395,71.18486023,44.0100708,72.05157471,42.88586426,69.90921021,41.84443283,69.96261597,43.05409241,51.73876572,46.58693695,49.03334045
2022-04-08 13:37:00,43.1235199,71.15281677,42.11413574,69.83444214,41.84977341,67.74242401,42.22629166,73.40047455,43.42259979,69.97787476,42.26634598,69.1309967,44.70969772,68.43518829,43.35316849,70.04043579,42.57343292,71.95544434,43.92729187,69.69252777,42.9446106,69.71083832,41.7402916,70.33951569,44.19432449,70.76524353,42.97131348,69.18440247,41.98596191,69.51094818,43.27840042,49.81155014,46.71511459,46.25619888
2022-04-08 13:38:00,43.32379532,70.36698151,42.2396431,69.19966125,42.01533508,66.96116638,42.32242203,72.70008087,43.5774765,69.13557434,42.44792938,68.65033722,44.89395142,67.41893768,43.5774765,69.32784271,42.75501633,71.15892029,44.14091873,68.5069046,43.13954544,68.97077942,41.8524437,69.6253891,,,43.04341125,68.84565735,42.06874084,68.73578644,43.49202728,49.48806,46.77119064,47.86602402
2022-04-08 13:39:00,43.49202728,69.49568939,42.38117218,68.59998322,42.14618301,66.39658356,42.39185333,72.08209229,43.74837875,68.32837677,42.63218307,68.027771,45.10490417,66.71701813,43.68963242,68.60761261,42.94194031,70.26169586,44.29579544,67.39910126,43.29442215,68.37567902,41.92454529,68.97077942,44.37857819,69.57350922,43.15556717,68.53437042,42.18356705,68.13153076,43.71900558,50.90562439,46.7578392,49.15694046
2022-04-08 13:40:00,43.64690781,68.73273468,42.47730255,67.94842529,42.27168655,65.77401733,42.47730255,71.50988007,43.86053085,67.60967255,42.78705978,67.31212616,45.27313614,65.94796753,43.8765564,67.96673584,43.03807068,69.4010849,44.45067596,66.38437653,43.45197296,67.83551025,42.00732422,67.96826172,44.56282806,67.82635498,43.2383461,67.87670898,42.25299454,67.59746552,43.90325928,53.12275696,46.72846603,49.5750351
2022-04-08 13:41:00,43.74570847,68.08270264,42.59212494,67.33043671,42.39719391,65.18348694,42.50133514,70.74539948,44.01541138,67.03288269,42.8992157,66.62241364,45.46006012,65.08277893,43.9887085,67.17173767,43.15022659,68.65491486,44.60822296,65.71144867,43.55077362,66.85588074,42.06340027,67.42351532,44.66163254,67.18089294,43.29709244,67.2495575,42.26634598,67.33196259,44.07148743,53.67208481,46.71511459,48.74036789
2022-04-08 13:42:00,43.87388229,67.55931854,42.68825912,66.85588074,42.50667572,64.82643127,42.54673004,70.25101471,44.08483887,66.27298737,43.04341125,65.99069214,45.55619049,64.4388504,44.15961075,66.49423981,43.26237869,67.76531982,44.69100571,64.66162872,43.64957809,66.23330688,42.16487503,67.02372742,44.67498398,66.63004303,43.38254547,66.65903473,42.26634598,66.78569031,44.26909256,51.13145828,46.71511459,48.35583878
2022-04-08 13:43:00,43.98603821,67.13053894,42.77370834,66.35691071,42.61882782,64.68909454,42.58945465,69.74440765,44.18631363,65.60616302,43.126194,65.25826263,45.67368698,63.77813339,44.25841141,65.81216431,43.3772049,66.97337341,44.81917953,63.75219345,43.74837875,65.7984314,42.22095108,66.81773376,44.63492966,66.11428833,43.45197296,66.03494263,42.25299454,66.79484558,44.43999481,54.15732193,46.78454208,50.44022369
